Post Code,Post Office Name,Post Office Level,Phone,Province,District,Commune,Address,Status,Branch,Pickup Branch,Commune EN,Commune Khmer,Phone Number,Main Branch Phone,Branch Code,Branch EN,Branch Khmer,Category,Post office level,Type,Latitude,Longitude,Search Text
BANA001,Chamnaom,AGENT,0716111197,Banteay Meanchey,Mongkol Borei,Chamnaom,"Chamnaom, Mongkol Borei, Banteay Meanchey, Cambodia",ACTIVE,BAN,BANA001,Chamnaom,Chamnaom,0716111197,0316000285,BAN,Banteay Meanchey,Banteay Meanchey,AGENT,AGENT,AGENT,13.437565,102.934632,BANA001 | Chamnaom | 0716111197 | BAN | Banteay Meanchey | Mongkol Borei | AGENT
MEGA1,MEGA1,OPERATIONS_CENTER,030005,MEGA HUB,Battambang,MEGA1,"MEGA1, Battambang, MEGA HUB, Cambodia",ACTIVE,MEGA,MEGA1,MEGA1,MEGA1,030005,0886479090,MEGA,MEGA HUB,MEGA HUB,OPERATIONS_CENTER,OPERATIONS_CENTER,OPERATIONS_CENTER,11.631082846238561,104.85548753809898,MEGA1 | MEGA1 | 030005 | MEGA | MEGA HUB | Battambang | OPERATIONS_CENTER
HEADP01,Head Office Center,DEPARTMENT,,Metfone Express HQ,Battambang,Head Office Center,"Head Office Center, Battambang, Metfone Express HQ, Cambodia",ACTIVE,MFEHQ,HEADP01,Head Office Center,Head Office Center,,0886479090,MFEHQ,Metfone Express HQ,Metfone Express HQ,DEPARTMENT,DEPARTMENT,DEPARTMENT,,,HEADP01 | Head Office Center | MFEHQ | Metfone Express HQ | Battambang | DEPARTMENT
TN3,Thử nghiệm 3-TTCNTT BAT,AGENT,,Metfone Express HQ,Battambang,Thử nghiệm 3-TTCNTT BAT,"Thử nghiệm 3-TTCNTT BAT, Battambang, Metfone Express HQ, Cambodia",INACTIVE,MFEHQ,TN3,Thử nghiệm 3-TTCNTT BAT,Thử nghiệm 3-TTCNTT BAT,,0886479090,MFEHQ,Metfone Express HQ,Metfone Express HQ,AGENT,AGENT,AGENT,,,TN3 | Thử nghiệm 3-TTCNTT BAT | MFEHQ | Metfone Express HQ | Battambang | AGENT
MONA001,Chong Phlah,AGENT,0979312777,Mondul Kiri,Kaev Seima,Chong Phlah,"Chong Phlah, Kaev Seima, Mondul Kiri, Cambodia",ACTIVE,MON,MONA001,Chong Phlah,Chong Phlah,0979312777,0716696816,MON,Mondul Kiri,Mondul Kiri,AGENT,AGENT,AGENT,12.614578,106.876878,MONA001 | Chong Phlah | 0979312777 | MON | Mondul Kiri | Kaev Seima | AGENT
MONA002,Dak Dam,AGENT,0717557043,Mondul Kiri,Ou Reang,Dak Dam,"Dak Dam, Ou Reang, Mondul Kiri, Cambodia",ACTIVE,MON,MONA002,Dak Dam,Dak Dam,0717557043,0716696816,MON,Mondul Kiri,Mondul Kiri,AGENT,AGENT,AGENT,12.423385,107.312825,MONA002 | Dak Dam | 0717557043 | MON | Mondul Kiri | Ou Reang | AGENT
MONA003,Srae Sangkum,AGENT,0977076136,Mondul Kiri,Kaoh Nheaek,Srae Sangkum,"Srae Sangkum, Kaoh Nheaek, Mondul Kiri, Cambodia",ACTIVE,MON,MONA003,Srae Sangkum,Srae Sangkum,0977076136,0716696816,MON,Mondul Kiri,Mondul Kiri,AGENT,AGENT,AGENT,13.075742,107.044095,MONA003 | Srae Sangkum | 0977076136 | MON | Mondul Kiri | Kaoh Nheaek | AGENT
MONA004,Bu Sra,AGENT,0976417077,Mondul Kiri,Pech Chreada,Bu Sra,"Bu Sra, Pech Chreada, Mondul Kiri, Cambodia",ACTIVE,MON,MONA004,Bu Sra,Bu Sra,0976417077,0716696816,MON,Mondul Kiri,Mondul Kiri,AGENT,AGENT,AGENT,12.541149,107.431679,MONA004 | Bu Sra | 0976417077 | MON | Mondul Kiri | Pech Chreada | AGENT
MONA005,Pu Chrey,AGENT,0882727972,Mondul Kiri,Pech Chreada,Pu Chrey,"Pu Chrey, Pech Chreada, Mondul Kiri, Cambodia",ACTIVE,MON,MONA005,Pu Chrey,Pu Chrey,0882727972,0716696816,MON,Mondul Kiri,Mondul Kiri,AGENT,AGENT,AGENT,12.684758,107.218298,MONA005 | Pu Chrey | 0882727972 | MON | Mondul Kiri | Pech Chreada | AGENT
MONA006,Srae Ampum,AGENT,066924904,Mondul Kiri,Pech Chreada,Srae Ampum,"Srae Ampum, Pech Chreada, Mondul Kiri, Cambodia",ACTIVE,MON,MONA006,Srae Ampum,Srae Ampum,066924904,0716696816,MON,Mondul Kiri,Mondul Kiri,AGENT,AGENT,AGENT,12.541868,107.337129,MONA006 | Srae Ampum | 066924904 | MON | Mondul Kiri | Pech Chreada | AGENT
MONA007,Srae Khtum,AGENT,0714598999,Mondul Kiri,Kaev Seima,Srae Khtum,"Srae Khtum, Kaev Seima, Mondul Kiri, Cambodia",ACTIVE,MON,MONA007,Srae Khtum,Srae Khtum,0714598999,0716696816,MON,Mondul Kiri,Mondul Kiri,AGENT,AGENT,AGENT,12.112262,106.886145,MONA007 | Srae Khtum | 0714598999 | MON | Mondul Kiri | Kaev Seima | AGENT
MONA008,Srae Chhuk,AGENT,0712300008,Mondul Kiri,Kaev Seima,Srae Chhuk,"Srae Chhuk, Kaev Seima, Mondul Kiri, Cambodia",ACTIVE,MON,MONA008,Srae Chhuk,Srae Chhuk,0712300008,0716696816,MON,Mondul Kiri,Mondul Kiri,AGENT,AGENT,AGENT,12.139465,106.718123,MONA008 | Srae Chhuk | 0712300008 | MON | Mondul Kiri | Kaev Seima | AGENT
MONA009,ME MONG,AGENT,0972335985,Mondul Kiri,Senmonorom,ME MONG,"ME MONG, Senmonorom, Mondul Kiri, Cambodia",ACTIVE,MON,MONA009,ME MONG,ME MONG,0972335985,0716696816,MON,Mondul Kiri,Mondul Kiri,AGENT,AGENT,AGENT,12.590081,106.926802,MONA009 | ME MONG | 0972335985 | MON | Mondul Kiri | Senmonorom | AGENT
MONP001,Saen Meaknourum,POST,0716696816,Mondul Kiri,Senmonorom,Saen Meaknourum,"Saen Meaknourum, Senmonorom, Mondul Kiri, Cambodia",ACTIVE,MON,MONP001,Saen Meaknourum,Saen Meaknourum,0716696816,0716696816,MON,Mondul Kiri,Mondul Kiri,POST,POST,POST,12.457818,107.187645,MONP001 | Saen Meaknourum | 0716696816 | MON | Mondul Kiri | Senmonorom | POST
MONS001,Spean Mean Chey,POST,0889604994,Mondul Kiri,Saen Monourom,Spean Mean Chey,"Spean Mean Chey, Saen Monourom, Mondul Kiri, Cambodia",ACTIVE,MON,MONS001,Spean Mean Chey,Spean Mean Chey,0889604994,0716696816,MON,Mondul Kiri,Mondul Kiri,POST,POST,POST,12.454312,107.187197,MONS001 | Spean Mean Chey | 0889604994 | MON | Mondul Kiri | Saen Monourom | POST
ODDA001,Anlung Veaeng 01,AGENT,0886855656,Oddar Meanchey,Samraong,Anlung Veaeng 01,"Anlung Veaeng 01, Samraong, Oddar Meanchey, Cambodia",ACTIVE,ODD,ODDA001,Anlung Veaeng 01,Anlung Veaeng 01,0886855656,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,AGENT,AGENT,AGENT,14.08214,104.095182,ODDA001 | Anlung Veaeng 01 | 0886855656 | ODD | Oddar Meanchey | Samraong | AGENT
ODDA002,Anlung Veaeng 02,AGENT,0972631463,Oddar Meanchey,Samraong,Anlung Veaeng 02,"Anlung Veaeng 02, Samraong, Oddar Meanchey, Cambodia",ACTIVE,ODD,ODDA002,Anlung Veaeng 02,Anlung Veaeng 02,0972631463,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,AGENT,AGENT,AGENT,14.232786,104.080505,ODDA002 | Anlung Veaeng 02 | 0972631463 | ODD | Oddar Meanchey | Samraong | AGENT
ODDA003,Trapeang Tav,AGENT,0312224055,Oddar Meanchey,Anlong Veaeng,Trapeang Tav,"Trapeang Tav, Anlong Veaeng, Oddar Meanchey, Cambodia",ACTIVE,ODD,ODDA003,Trapeang Tav,Trapeang Tav,0312224055,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,AGENT,AGENT,AGENT,14.22539,103.897009,ODDA003 | Trapeang Tav | 0312224055 | ODD | Oddar Meanchey | Anlong Veaeng | AGENT
ODDA004,Trapeang Prasat 01,AGENT,0714809488,Oddar Meanchey,Trapeang Prasat,Trapeang Prasat 01,"Trapeang Prasat 01, Trapeang Prasat, Oddar Meanchey, Cambodia",ACTIVE,ODD,ODDA004,Trapeang Prasat 01,Trapeang Prasat 01,0714809488,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,AGENT,AGENT,AGENT,14.19811,104.356795,ODDA004 | Trapeang Prasat 01 | 0714809488 | ODD | Oddar Meanchey | Trapeang Prasat | AGENT
ODDA005,Trapeang Prasat 02,AGENT,0317535511,Oddar Meanchey,Trapeang Prasat,Trapeang Prasat 02,"Trapeang Prasat 02, Trapeang Prasat, Oddar Meanchey, Cambodia",ACTIVE,ODD,ODDA005,Trapeang Prasat 02,Trapeang Prasat 02,0317535511,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,AGENT,AGENT,AGENT,14.112373,104.342542,ODDA005 | Trapeang Prasat 02 | 0317535511 | ODD | Oddar Meanchey | Trapeang Prasat | AGENT
ODDA006,Samraong,AGENT,0719000048,Oddar Meanchey,Samraong,Samraong,"Samraong, Samraong, Oddar Meanchey, Cambodia",ACTIVE,ODD,ODDA006,Samraong,Samraong,0719000048,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,AGENT,AGENT,AGENT,14.177446,103.507004,ODDA006 | Samraong | 0719000048 | ODD | Oddar Meanchey | Samraong | AGENT
ODDA007,Chong Kal,AGENT,066772668,Oddar Meanchey,Chong Kal,Chong Kal,"Chong Kal, Chong Kal, Oddar Meanchey, Cambodia",ACTIVE,ODD,ODDA007,Chong Kal,Chong Kal,066772668,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,AGENT,AGENT,AGENT,13.961066,103.572905,ODDA007 | Chong Kal | 066772668 | ODD | Oddar Meanchey | Chong Kal | AGENT
ODDA008,Kouk Mon,AGENT,068819868,Oddar Meanchey,Banteay Ampil,Kouk Mon,"Kouk Mon, Banteay Ampil, Oddar Meanchey, Cambodia",ACTIVE,ODD,ODDA008,Kouk Mon,Kouk Mon,068819868,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,AGENT,AGENT,AGENT,14.161922,103.288798,ODDA008 | Kouk Mon | 068819868 | ODD | Oddar Meanchey | Banteay Ampil | AGENT
ODDP001,Samraong,POST,0979520168,Oddar Meanchey,Samraong,Samraong,"Samraong, Samraong, Oddar Meanchey, Cambodia",ACTIVE,ODD,ODDP001,Samraong,Samraong,0979520168,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,POST,POST,POST,14.171544,103.511342,ODDP001 | Samraong | 0979520168 | ODD | Oddar Meanchey | Samraong | POST
ODDS001,Samraong,POST,0979520168,Oddar Meanchey,Samraong,Samraong,"Samraong, Samraong, Oddar Meanchey, Cambodia",INACTIVE,ODD,ODDS001,Samraong,Samraong,0979520168,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,POST,POST,POST,14.17525,103.5071667,ODDS001 | Samraong | 0979520168 | ODD | Oddar Meanchey | Samraong | POST
ODDS002,Anlung Veaeng,POST,0717751736,Oddar Meanchey,Samraong,Anlung Veaeng,"Anlung Veaeng, Samraong, Oddar Meanchey, Cambodia",ACTIVE,ODD,ODDS002,Anlung Veaeng,Anlung Veaeng,0717751736,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,POST,POST,POST,14.230011,104.0781543,ODDS002 | Anlung Veaeng | 0717751736 | ODD | Oddar Meanchey | Samraong | POST
ODDTEST,Otdar Meanchey,POST,0979520168,Oddar Meanchey,Samraong,Otdar Meanchey,"Otdar Meanchey, Samraong, Oddar Meanchey, Cambodia",INACTIVE,ODD,ODDTEST,Otdar Meanchey,Otdar Meanchey,0979520168,0979520168,ODD,Otdar Meanchey,Otdar Meanchey,POST,POST,POST,,,ODDTEST | Otdar Meanchey | 0979520168 | ODD | Oddar Meanchey | Samraong | POST
PAIA001,Pailin,AGENT,0977186678,Pailin,Pailin,Pailin,"Pailin, Pailin, Pailin, Cambodia",ACTIVE,PAI,PAIA001,Pailin,Pailin,0977186678,0972277127,PAI,Pailin,Pailin,AGENT,AGENT,AGENT,12.857257,102.604963,PAIA001 | Pailin | 0977186678 | PAI | Pailin | Pailin | AGENT
PAIA002,Sala Krau,AGENT,0978877791,Pailin,Sala Krau,Sala Krau,"Sala Krau, Sala Krau, Pailin, Cambodia",ACTIVE,PAI,PAIA002,Sala Krau,Sala Krau,0978877791,0972277127,PAI,Pailin,Pailin,AGENT,AGENT,AGENT,12.948435,102.591515,PAIA002 | Sala Krau | 0978877791 | PAI | Pailin | Sala Krau | AGENT
PAIA003,Stueng Kach,AGENT,0883883383,Pailin,Sala Krau,Stueng Kach,"Stueng Kach, Sala Krau, Pailin, Cambodia",ACTIVE,PAI,PAIA003,Stueng Kach,Stueng Kach,0883883383,0972277127,PAI,Pailin,Pailin,AGENT,AGENT,AGENT,12.934088,102.501392,PAIA003 | Stueng Kach | 0883883383 | PAI | Pailin | Sala Krau | AGENT
PAIS001,Pailin,POST,0833916,Pailin,Pailin,Pailin,"Pailin, Pailin, Pailin, Cambodia",ACTIVE,PAI,PAIS001,Pailin,Pailin,0833916,0972277127,PAI,Pailin,Pailin,POST,POST,POST,12.857211,102.604989,PAIS001 | Pailin | 0833916 | PAI | Pailin | Pailin | POST
DVCZ1,Vehicle Team Z1,SHIPPER,0886479090,Phnom Penh,Chamkar Mon,Vehicle Team Z1,"Vehicle Team Z1, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,DVCZ1,Vehicle Team Z1,Vehicle Team Z1,0886479090,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,SHIPPER,SHIPPER,SHIPPER,,,DVCZ1 | Vehicle Team Z1 | 0886479090 | PNP | Phnom Penh | Chamkar Mon | SHIPPER
HZ1P01,Head Office Z1,DEPARTMENT,0886479090,Phnom Penh,Chamkar Mon,Head Office Z1,"Head Office Z1, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,HZ1P01,Head Office Z1,Head Office Z1,0886479090,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,DEPARTMENT,DEPARTMENT,DEPARTMENT,,,HZ1P01 | Head Office Z1 | 0886479090 | PNP | Phnom Penh | Chamkar Mon | DEPARTMENT
PNP-MYGO01,MYGO01,AGENT,060234468,Phnom Penh,Chamkar Mon,MYGO01,"MYGO01, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNP-MYGO01,MYGO01,MYGO01,060234468,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.56927,104.91889,PNP-MYGO01 | MYGO01 | 060234468 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA001,Prey Sa,AGENT,0977722,Phnom Penh,Dangkao,Prey Sa,"Prey Sa, Dangkao, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA001,Prey Sa,Prey Sa,0977722,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.500609,104.858078,PNPA001 | Prey Sa | 0977722 | PNP | Phnom Penh | Dangkao | AGENT
PNPA002,Oulampik 01,AGENT,066659268,Phnom Penh,Chamkar Mon,Oulampik 01,"Oulampik 01, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA002,Oulampik 01,Oulampik 01,066659268,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.55307,104.91135,PNPA002 | Oulampik 01 | 066659268 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA003,Tuek Thla 01,AGENT,0312244786,Phnom Penh,Saensokh,Tuek Thla 01,"Tuek Thla 01, Saensokh, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA003,Tuek Thla 01,Tuek Thla 01,0312244786,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.556812,104.881281,PNPA003 | Tuek Thla 01 | 0312244786 | PNP | Phnom Penh | Saensokh | AGENT
PNPA004,Chaom Chau Ti Pir,AGENT,090271919,Phnom Penh,Chamkar Mon,Chaom Chau Ti Pir,"Chaom Chau Ti Pir, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA004,Chaom Chau Ti Pir,Chaom Chau Ti Pir,090271919,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.534467,104.84961,PNPA004 | Chaom Chau Ti Pir | 090271919 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA005,Trapeang Thloeng 4,AGENT,068456594,Phnom Penh,Chamkar Mon,Trapeang Thloeng 4,"Trapeang Thloeng 4, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA005,Trapeang Thloeng 4,Trapeang Thloeng 4,068456594,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.531301,104.860961,PNPA005 | Trapeang Thloeng 4 | 068456594 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA006,Kakab Ti Pir,AGENT,0883794940,Phnom Penh,Chamkar Mon,Kakab Ti Pir,"Kakab Ti Pir, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA006,Kakab Ti Pir,Kakab Ti Pir,0883794940,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.563,104.8416,PNPA006 | Kakab Ti Pir | 0883794940 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA007,Dangkao,AGENT,060285556,Phnom Penh,Dangkao,Dangkao,"Dangkao, Dangkao, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA007,Dangkao,Dangkao,060285556,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.5153,104.8856,PNPA007 | Dangkao | 060285556 | PNP | Phnom Penh | Dangkao | AGENT
PNPA008,Stueng Mean Chey Ti Bei,AGENT,0975702255,Phnom Penh,Chamkar Mon,Stueng Mean Chey Ti Bei,"Stueng Mean Chey Ti Bei, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA008,Stueng Mean Chey Ti Bei,Stueng Mean Chey Ti Bei,0975702255,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.5293,104.8768,PNPA008 | Stueng Mean Chey Ti Bei | 0975702255 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA013,Kamboul,AGENT,0883777126,Phnom Penh,Kamboul,Kamboul,"Kamboul, Kamboul, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA013,Kamboul,Kamboul,0883777126,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.4411,104.7519,PNPA013 | Kamboul | 0883777126 | PNP | Phnom Penh | Kamboul | AGENT
PNPA016,Angk Snuol,AGENT,0883999617,Phnom Penh,Chamkar Mon,Angk Snuol,"Angk Snuol, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA016,Angk Snuol,Angk Snuol,0883999617,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.509205,104.750279,PNPA016 | Angk Snuol | 0883999617 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA017,SOMOL MONORITH,AGENT,090614747,Phnom Penh,Chamkar Mon,SOMOL MONORITH,"SOMOL MONORITH, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA017,SOMOL MONORITH,SOMOL MONORITH,090614747,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.535556,104.761811,PNPA017 | SOMOL MONORITH | 090614747 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA019,Ta Nuon,AGENT,090614747,Phnom Penh,Chamkar Mon,Ta Nuon,"Ta Nuon, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA019,Ta Nuon,Ta Nuon,090614747,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.535552,104.761817,PNPA019 | Ta Nuon | 090614747 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA020,Tuol Svay Prey Ti Pir,AGENT,0888888086,Phnom Penh,Boeng Keng Kang,Tuol Svay Prey Ti Pir,"Tuol Svay Prey Ti Pir, Boeng Keng Kang, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA020,Tuol Svay Prey Ti Pir,Tuol Svay Prey Ti Pir,0888888086,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.551024,104.904515,PNPA020 | Tuol Svay Prey Ti Pir | 0888888086 | PNP | Phnom Penh | Boeng Keng Kang | AGENT
PNPA022,Tien,AGENT,0886939168,Phnom Penh,Dangkao,Tien,"Tien, Dangkao, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA022,Tien,Tien,0886939168,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.44122,104.855906,PNPA022 | Tien | 0886939168 | PNP | Phnom Penh | Dangkao | AGENT
PNPA023,Chaom Chau Ti Pir,AGENT,0883338139,Phnom Penh,Chamkar Mon,Chaom Chau Ti Pir,"Chaom Chau Ti Pir, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA023,Chaom Chau Ti Pir,Chaom Chau Ti Pir,0883338139,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.52833,104.844216,PNPA023 | Chaom Chau Ti Pir | 0883338139 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA024,Kakab Ti Muoy,AGENT,068888127,Phnom Penh,Chamkar Mon,Kakab Ti Muoy,"Kakab Ti Muoy, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA024,Kakab Ti Muoy,Kakab Ti Muoy,068888127,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.561142,104.841369,PNPA024 | Kakab Ti Muoy | 068888127 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA025,Chaom Chau Ti Muoy 01,AGENT,0889855597,Phnom Penh,Chamkar Mon,Chaom Chau Ti Muoy 01,"Chaom Chau Ti Muoy 01, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA025,Chaom Chau Ti Muoy 01,Chaom Chau Ti Muoy 01,0889855597,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.531051,104.809553,PNPA025 | Chaom Chau Ti Muoy 01 | 0889855597 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA026,Stueng Mean Chey Ti Muoy,AGENT,0713440004,Phnom Penh,Chamkar Mon,Stueng Mean Chey Ti Muoy,"Stueng Mean Chey Ti Muoy, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA026,Stueng Mean Chey Ti Muoy,Stueng Mean Chey Ti Muoy,0713440004,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.525871,104.875463,PNPA026 | Stueng Mean Chey Ti Muoy | 0713440004 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA027,Boeng Tumpun Ti Pir,AGENT,0972797979,Phnom Penh,Chamkar Mon,Boeng Tumpun Ti Pir,"Boeng Tumpun Ti Pir, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA027,Boeng Tumpun Ti Pir,Boeng Tumpun Ti Pir,0972797979,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.514045,104.920608,PNPA027 | Boeng Tumpun Ti Pir | 0972797979 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA028,Chaom Chau Ti Muoy 02,AGENT,0973004449,Phnom Penh,Chamkar Mon,Chaom Chau Ti Muoy 02,"Chaom Chau Ti Muoy 02, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA028,Chaom Chau Ti Muoy 02,Chaom Chau Ti Muoy 02,0973004449,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.5215,104.8725,PNPA028 | Chaom Chau Ti Muoy 02 | 0973004449 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA029,Stueng Mean Chey Ti Pir,AGENT,0719226226,Phnom Penh,Chamkar Mon,Stueng Mean Chey Ti Pir,"Stueng Mean Chey Ti Pir, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA029,Stueng Mean Chey Ti Pir,Stueng Mean Chey Ti Pir,0719226226,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.524998,104.89214,PNPA029 | Stueng Mean Chey Ti Pir | 0719226226 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA030,Stueng Mean Chey Ti Muoy,AGENT,068997172,Phnom Penh,Chamkar Mon,Stueng Mean Chey Ti Muoy,"Stueng Mean Chey Ti Muoy, Chamkar Mon, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA030,Stueng Mean Chey Ti Muoy,Stueng Mean Chey Ti Muoy,068997172,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.548701,104.896919,PNPA030 | Stueng Mean Chey Ti Muoy | 068997172 | PNP | Phnom Penh | Chamkar Mon | AGENT
PNPA031,Dangkao 01,AGENT,0978287070,Phnom Penh,Dangkao,Dangkao 01,"Dangkao 01, Dangkao, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA031,Dangkao 01,Dangkao 01,0978287070,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.5064,104.8867,PNPA031 | Dangkao 01 | 0978287070 | PNP | Phnom Penh | Dangkao | AGENT
PNPA032,Spean Thma,AGENT,0882212222,Phnom Penh,Dangkao,Spean Thma,"Spean Thma, Dangkao, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA032,Spean Thma,Spean Thma,0882212222,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.4607,104.8898,PNPA032 | Spean Thma | 0882212222 | PNP | Phnom Penh | Dangkao | AGENT
PNPA033,Cheung Aek,AGENT,0889179899,Phnom Penh,Dangkao,Cheung Aek,"Cheung Aek, Dangkao, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA033,Cheung Aek,Cheung Aek,0889179899,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.495626,104.893718,PNPA033 | Cheung Aek | 0889179899 | PNP | Phnom Penh | Dangkao | AGENT
PNPA034,Dangkao 02,AGENT,0889501199,Phnom Penh,Dangkao,Dangkao 02,"Dangkao 02, Dangkao, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA034,Dangkao 02,Dangkao 02,0889501199,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.43287,105.59722,PNPA034 | Dangkao 02 | 0889501199 | PNP | Phnom Penh | Dangkao | AGENT
PNPA035,Ruessei Kaev 01,AGENT,0978252064,Phnom Penh,Russey Keo,Ruessei Kaev 01,"Ruessei Kaev 01, Russey Keo, Phnom Penh, Cambodia",ACTIVE,PNP,PNPA035,Ruessei Kaev 01,Ruessei Kaev 01,0978252064,0886479090,PNP,Phnom Penh Branch,Phnom Penh Branch,AGENT,AGENT,AGENT,11.612098,104.916483,PNPA035 | Ruessei Kaev 01 | 0978252064 | PNP | Phnom Penh | Russey Keo | AGENT
